Max,Min,Mean,Std,RMS,Skewness,Kurtosis,Crest Factor,Form Factor,Fault
1.1909999999999998,-1.1740000000000002,-0.123137255859375,0.11332877119287013,0.16734863919678472,0.10262093004425947,8.583520742131556,7.116878904521637,-1.3590414860949958,Roller Element
1.008,-1.396,-0.11432802734375,0.1122762958739806,0.1602381007306978,0.008246544297397938,7.641217157878032,6.29063871453446,-1.4015644672054912,Roller Element
1.089,-1.519,-0.11453125,0.1133002990358342,0.16110163929517834,-0.03444762038166197,8.424676642548464,6.7597077519781195,-1.4066173144463048,Roller Element
1.24,-1.213,-0.11554677734375,0.10932028455341587,0.15906413432362745,0.1933054637786492,9.020519234060377,7.795597701975549,-1.3766211224603344,Roller Element
1.145,-1.479,-0.11410009765625,0.11359023798344313,0.1609998274334285,0.16710151483042165,9.536868885589376,7.1118088649718825,-1.4110402246847642,Roller Element
1.257,-1.2990000000000002,-0.114712744140625,0.11398788790687865,0.16171461845567836,0.1411280235237196,8.878755595335821,7.772952204345769,-1.4097354192611269,Roller Element
1.194,-1.016,-0.11415986328125,0.11034078286862743,0.15876702510823446,0.2829299596809107,8.150214112238189,7.5204533131865885,-1.3907429506733726,Roller Element
1.055,-1.482,-0.11484267578125,0.11401912091677376,0.1618288149002867,-0.04234385772040434,9.91142623086591,6.519234542068754,-1.4091348342364902,Roller Element
1.426,-1.658,-0.1145150390625,0.11261458821650178,0.16060859382410472,0.1994761030023884,11.13865425457059,8.878727881533699,-1.4025109290356856,Roller Element
0.911,-1.3259999999999998,-0.114236328125,0.1109137047591827,0.15922056365502854,-0.0027766022800733946,8.459395242443865,5.7216227545444225,-1.3937822255701864,Roller Element
1.279,-1.267,-0.114554833984375,0.11339484020758687,0.16118489980090606,0.3999054021657287,11.283843935895922,7.934986475655028,-1.4070545449255445,Roller Element
1.287,-1.882,-0.11456953125,0.1130116672939257,0.16092604146101555,-0.10876187862417508,11.060663775597273,7.997462612735531,-1.4046146449692798,Roller Element
0.8059999999999999,-1.284,-0.114074853515625,0.11268881529551936,0.16034718968611322,-0.07393302252048127,6.834448702237169,5.026592618042018,-1.405631344195855,Roller Element
1.1909999999999998,-1.165,-0.113293359375,0.11265547822933675,0.15976865263023673,0.15299645550752244,7.547204637135239,7.454528659989458,-1.4102208065117383,Roller Element
1.194,-1.453,-0.17667841796875,0.11142094369427344,0.20887624059887414,0.060949110286950776,9.535978796019773,5.716303570844888,-1.1822397042055195,Roller Element
1.189,-1.89,-0.11421552734375,0.11590025588007677,0.1627187761066812,-0.1859694734834532,12.740093517308415,7.307085441820625,-1.4246642281565876,Roller Element
1.46,-1.274,-0.114918212890625,0.11616739228692055,0.1634025696121679,0.12131468253206115,8.391421602593457,8.93498800823803,-1.4219031561836812,Roller Element
1.104,-1.296,-0.116124267578125,0.11554982237207448,0.16381683377875692,-0.01629177458983051,8.472745450430777,6.739234146662906,-1.410702837531748,Roller Element
1.223,-1.6869999999999998,-0.115167041015625,0.11387401225116855,0.16195710800697935,0.2343146321192971,13.145659980200605,7.551382060658282,-1.4062800136108926,Roller Element
1.1909999999999998,-1.311,-0.11513642578125,0.11381928299897115,0.16189685964855066,0.1403686434624391,9.906879024429491,7.356535528764732,-1.4061306710713923,Roller Element
1.348,-1.487,-0.118391015625,0.11459786846173535,0.1647679058341422,0.11547736485599824,8.8210539373575,8.18120490866053,-1.39172643265465,Roller Element
1.233,-1.355,-0.1130080078125,0.11455950635563185,0.16091628106477834,0.21142113800161744,8.377946818254157,7.662369474619192,-1.4239369773845278,Roller Element
1.101,-1.162,-0.114123388671875,0.11137431682837856,0.1594609062285624,0.10571230809554548,7.965530535029063,6.9045136268189005,-1.397267537218342,Roller Element
0.872,-1.3159999999999998,-0.114834765625,0.11129506624044508,0.15991563510664772,-0.0808802575778725,8.099480495422316,5.452875195214422,-1.3925716157148968,Roller Element
1.37,-1.194,-0.11492021484375,0.11377406299578825,0.16171135128002764,0.2650706308724623,9.29722197011199,8.471885177853954,-1.4071619296909308,Roller Element
1.411,-1.682,-0.11204619140624998,0.12884363725320042,0.17074607254359467,0.05746799867924834,10.983469706541838,8.263733267655367,-1.523890017149395,Roller Element
1.025,-1.235,-0.113584375,0.12363111335763477,0.16788482990812853,0.06616547060532617,9.349576345373844,6.105375932780286,-1.4780627168845055,Roller Element
1.255,-1.797,-0.114444775390625,0.12873208527722066,0.17224618200934635,0.001769962524823528,13.47652063480117,7.286083124512459,-1.5050593740206362,Roller Element
1.641,-1.904,-0.11535791015625,0.1313587855808383,0.1748191506935632,0.06507429516145619,16.504430134606324,9.386843452159738,-1.51545004982124,Roller Element
1.223,-1.5719999999999998,-0.114670263671875,0.12324603542444265,0.16833927925309985,-0.03843571450726307,10.29782800310657,7.265089914999617,-1.4680290588220577,Roller Element
1.345,-1.619,-0.115104296875,0.12470975203700492,0.16970787256847794,0.22547768321873704,12.244293830328466,7.9253836586590065,-1.4743834693919016,Roller Element
1.523,-1.34,-0.113737548828125,0.12374648620283635,0.1680734218919945,0.008226591553320756,11.680846325650856,9.061515990188463,-1.4777302977223417,Roller Element
1.34,-2.175,-0.114263232421875,0.1287607677629666,0.17214706521038015,0.15499683047097546,16.449075932706258,7.784042082636683,-1.5065831900745672,Roller Element
1.033,-1.211,-0.114993017578125,0.12113778803373948,0.16702407389285426,0.04953823860587158,8.635856344673213,6.184737181435702,-1.4524714405322907,Roller Element
1.604,-1.851,-0.11603798828125,0.1292572010258909,0.17369923128562992,0.19587688509740975,18.129208113554625,9.23435289913513,-1.4969169481344509,Roller Element
1.479,-1.514,-0.114921142578125,0.12746239302664567,0.17161799833792382,0.18755423831885415,11.695233421108403,8.617977218728424,-1.4933544384250748,Roller Element
1.709,-2.068,-0.1149564453125,0.13839223186924549,0.17990680638701528,0.11917176979059604,16.21719162752517,9.499362666266233,-1.564999734446841,Roller Element
1.277,-1.582,-0.11582890625,0.126835583038199,0.17176383535750112,0.16815169966197982,11.447224128197256,7.434626720707027,-1.4829099308489857,Roller Element
1.199,-1.628,-0.114595166015625,0.13134756654591231,0.17430832716747033,0.03785291982781517,10.894355089726913,6.8786157235508085,-1.5210792324669564,Roller Element
2.258,-2.134,-0.11429130859375,0.13990371708377378,0.18065048452355106,0.12701461749187082,18.13369617909756,12.499274529793075,-1.5806143681990346,Roller Element
1.257,-1.606,-0.11598930664062497,0.1299382140954172,0.17417414941997528,-0.010238335992651434,11.590908939371705,7.216914818794804,-1.5016397154577972,Roller Element
0.972,-1.501,-0.114717138671875,0.13213964471930656,0.17498587094190454,-0.1040535939829509,10.08992023089468,5.554734189497533,-1.5253681617915518,Roller Element
1.885,-1.665,-0.114817578125,0.136548745379923,0.17840326702051662,0.019357449706242102,15.541052373497616,10.56595000462196,-1.5537975102234949,Roller Element
1.1740000000000002,-1.868,-0.11630126953125,0.13487002986453855,0.17808711932734636,-0.21490894401303304,9.628817690094658,6.592279129643518,-1.531256881761678,Roller Element
1.575,-1.533,-0.11504814453124998,0.13517685488016193,0.17750483213052962,0.1194026228108558,10.290893443295213,8.872997884597368,-1.542874357980757,Roller Element
1.284,-1.614,-0.114954931640625,0.1296744731542663,0.1732895964232003,-0.09495142476970768,10.962623127807698,7.409561950068087,-1.507456826340801,Roller Element
0.935,-1.411,-0.1149751953125,0.12433770783274856,0.16934699953054969,-0.1620871027178161,7.668407056005794,5.5212079493107815,-1.4729002988015665,Roller Element
1.3230000000000002,-2.109,-0.113277685546875,0.1295146404166146,0.17206120155362778,0.16818122507061192,10.171473690175956,7.6891244978761195,-1.518932883585689,Roller Element
1.199,-1.023,-0.1168599609375,0.13076321996900864,0.17536942508289824,-0.0052441930246877365,6.143167093215387,6.8369956703297925,-1.5006801617595162,Roller Element
1.475,-1.484,-0.117712890625,0.12981073298314255,0.17523221228602992,-0.1299189615980292,9.725660560144279,8.417402147456606,-1.4886408052306708,Roller Element
1.362,-1.5619999999999998,-0.11745263671875003,0.13090348636755886,0.17586929211819854,-0.0047736872886715645,7.408500623291871,7.744387798437401,-1.4973635078055507,Roller Element
1.633,-1.45,-0.11527841796875,0.13654077556110045,0.17869411495275944,0.04368271035387467,8.533286791313088,9.138521436096028,-1.5501090152122,Roller Element
1.14,-1.499,-0.115897900390625,0.1321307871941397,0.1757555568722775,0.008742081921650257,6.2380104345192375,6.486281402917143,-1.5164688599181422,Roller Element
1.301,-1.465,-0.11487763671875,0.1331764394680128,0.1758748686810988,0.05579736369062641,8.463895342758029,7.397304741469398,-1.5309756859960981,Roller Element
1.272,-1.177,-0.11432412109374998,0.13500965027896938,0.17690879094182968,0.23430258620758124,7.574361471066711,7.190145799019412,-1.5474318914444831,Roller Element
1.179,-1.843,-0.116499658203125,0.12933555627656834,0.17406619343590424,-0.08743387147947924,7.805448160249907,6.773285361893888,-1.4941347993691805,Roller Element
0.979,-1.44,-0.11455302734375,0.1340062957832634,0.1762929565892204,-0.004273024846845121,6.519019472044017,5.553256459820823,-1.5389637504751543,Roller Element
0.986,-1.641,-0.114327685546875,0.13466235914091834,0.17664621480540738,-0.07547378475495399,6.507008739622583,5.581778251439879,-1.5450869486287415,Roller Element
0.92,-1.091,-0.115879638671875,0.13077089851081306,0.17472344875523113,0.07784456799155523,5.131660537394937,5.265463831868507,-1.5078011181065067,Roller Element
1.453,-1.3330000000000002,-0.114960107421875,0.13908179433447365,0.18044009336874628,-0.031761122698175964,8.637405252616487,8.052534073071321,-1.569588767924303,Roller Element
1.099,-1.694,-0.114782177734375,0.13070687131904665,0.17394941891767526,-0.08987791177664027,6.565870525059483,6.317928549793672,-1.5154741123680635,Roller Element
1.514,-1.721,-0.115828955078125,0.13523301898494444,0.1780545514470653,0.05712856184589325,7.1400396220261,8.503012069590955,-1.53721969888246,Roller Element
1.128,-1.472,-0.114555029296875,0.1344466215154364,0.17662917698418168,0.081490449018482,7.000598875060186,6.386260861652657,-1.541871867767922,Roller Element
1.301,-1.614,-0.113480712890625,0.1340091675018518,0.17560026279855584,-0.04104374824837556,8.329838968639697,7.408872738946148,-1.5474018300167265,Roller Element
1.35,-1.621,-0.11629609375,0.13607377913187335,0.17899706892458814,-0.12435038645673875,7.578560019951773,7.542022939877066,-1.539149451652052,Roller Element
1.35,-1.604,-0.114905078125,0.13146016530069304,0.17459698795547704,0.036538744671701394,8.65157833759918,7.732092150090559,-1.5194888755529232,Roller Element
0.8059999999999999,-1.248,-0.11438056640625,0.13431319398005678,0.17641447556110582,-0.016009013052105225,5.444028280916936,4.568786078559753,-1.542346581276119,Roller Element
1.033,-1.223,-0.11483642578125,0.13356826922731474,0.17614487251487412,0.1516419017394408,5.4763601761381455,5.86449088895716,-1.5338763055061428,Roller Element
1.187,-1.155,-0.114221826171875,0.13197290021484634,0.17453544491937198,0.14252258568523093,6.892766655746367,6.800910843916799,-1.5280393491235222,Roller Element
1.1840000000000002,-1.3090000000000002,-0.11442172851562503,0.13198284541745214,0.17467384715766518,0.11654118693532566,6.259418288550485,6.778347298501365,-1.5265793431342225,Roller Element
0.969,-1.169,-0.115364453125,0.13202800904251644,0.1753268407124783,-0.02822255988193728,5.6806253480425655,5.52682062861716,-1.519764849251335,Roller Element
1.104,-1.135,-0.1148150390625,0.1279510596826315,0.17191034721757953,0.12885824899165238,4.218683210589123,6.421952010850835,-1.4972807449379475,Roller Element
1.006,-1.57,-0.11387783203125,0.1355532603002717,0.1770365775897385,0.021863310137614705,5.924275291391753,5.682441525339961,-1.5546184400591392,Roller Element
1.057,-1.1909999999999998,-0.11564233398437505,0.1295893665802945,0.17368285277945367,0.05494014889277868,4.9149686866520685,6.085805150507298,-1.50189681231201,Roller Element
0.955,-1.157,-0.1139615234375,0.1295124532418687,0.17251053692908874,0.05203397620292862,5.131160771106722,5.535893731480049,-1.5137612391053974,Roller Element
0.8540000000000001,-1.135,-0.114334130859375,0.1331251787806448,0.17548145587902408,0.0999211597741132,4.672246651825158,4.86661109415882,-1.5348125232600671,Roller Element
0.84,-1.494,-0.116301416015625,0.13693378646636553,0.17965512982887,-0.06930588286962068,5.924668613081227,4.675624908679978,-1.5447372524229066,Roller Element
1.116,-1.208,-0.11429091796875,0.1328072102744096,0.17521217940685516,-0.001871495432938005,5.365388675785642,6.369420229678032,-1.5330367672325684,Roller Element
1.875,-1.897,-0.116563623046875,0.15068168929178186,0.19050181380882736,-0.030766356624661744,12.200744033856658,9.842425972288131,-1.6343161685375789,Roller Element
1.729,-1.956,-0.11554609375,0.15321755559058614,0.19189938210312849,0.12759168467266774,13.937708729791384,9.009930001081607,-1.6608037180238164,Roller Element
2.407,-2.209,-0.11475625,0.1534559612003752,0.19161570682374265,0.2757517258094121,16.784568832638563,12.561600715822706,-1.6697627085561149,Roller Element
1.7480000000000002,-2.285,-0.11376416015625,0.15254871436394415,0.190295186763798,0.16599557894752778,11.180809742812134,9.18572891793468,-1.6727164908740684,Roller Element
2.249,-2.6460000000000004,-0.115209033203125,0.15261514120079736,0.19121549461500076,-0.03240799210498984,19.245001313253304,11.761599155592528,-1.6597265795805158,Roller Element
1.443,-2.378,-0.11422109375,0.15088980525898782,0.1892434407920457,-0.21942997279732027,13.694104353116607,7.625099152502052,-1.6568169204039485,Roller Element
2.09,-1.824,-0.1153482421875,0.15202131114991213,0.1908260138925639,0.3142207388728228,12.439832082321447,10.952385145856905,-1.6543469607657642,Roller Element
2.007,-1.692,-0.115077001953125,0.14829545524521334,0.18770504686646186,0.2950208516610683,15.751766294723625,10.692307071678425,-1.6311256261517904,Roller Element
1.616,-1.567,-0.11402041015625,0.1399509449031128,0.1805158290864855,0.13817371044069302,7.267563664063487,8.952123523892029,-1.5831887364649209,Roller Element
1.709,-1.5619999999999998,-0.114145751953125,0.1433737603418738,0.18326015423670086,-0.006200845321250859,7.155437291382885,9.325540552544973,-1.6054925487893612,Roller Element
2.029,-1.658,-0.115667724609375,0.15242885674398424,0.19134378585354064,0.0633251684981593,9.779491907753881,10.603950324015477,-1.654253911363205,Roller Element
2.295,-2.402,-0.114093994140625,0.14951988368779776,0.18807589825881302,-0.10969706452224656,12.502256468897006,12.202520478417867,-1.6484294346554529,Roller Element
1.213,-1.355,-0.114555126953125,0.14109362977120293,0.18173969690642885,-0.06041175530435311,5.888983437289816,6.674381110168405,-1.5864824363626713,Roller Element
1.46,-2.588,-0.115121533203125,0.14713205735684715,0.18681475499956332,-0.2447768388990056,12.459399340693519,7.8152285134191475,-1.6227611794392975,Roller Element
1.24,-1.27,-0.114195556640625,0.1415813110196511,0.18189258922141904,0.08947012689791363,4.885840336770927,6.8172101200370525,-1.592816695958123,Roller Element
1.533,-2.6460000000000004,-0.114629345703125,0.15432150333344638,0.1922338431167965,-0.23497648172735786,13.583556853026035,7.974662396301298,-1.6770037544718872,Roller Element
1.104,-1.646,-0.115712060546875,0.14996001599701286,0.1894101087762758,-0.290384983910127,7.753873304479332,5.82862238521812,-1.6369089607521567,Roller Element
2.197,-1.75,-0.11465078125,0.15007459258122224,0.18885466701648188,0.05500531083296799,9.35237769311358,11.633284126403195,-1.6472165732972874,Roller Element
1.414,-1.411,-0.108285498046875,0.1510352716698622,0.1858394159627893,0.1942990245666388,6.8971548665453755,7.608719564008562,-1.7161985613469912,Roller Element
1.682,-1.365,-0.11020751953125,0.15390204624364154,0.18928914565833532,0.2690665519049423,6.447939534886932,8.885876652621116,-1.7175701482389436,Roller Element
1.238,-1.335,-0.114590185546875,0.14650061357611235,0.18599003315135093,0.1298418238832961,4.894839705334364,6.656270656140844,-1.6230886813187737,Roller Element
1.421,-2.275,-0.114196435546875,0.15438065781119045,0.19202356537207388,-0.1494472134167321,8.972900628067269,7.400133401578102,-1.6815197817032794,Roller Element
1.499,-1.707,-0.11481689453125002,0.14986564736162425,0.18878965772330128,-0.0466777292892846,7.974323987606986,7.94005359232656,-1.6442672351839118,Roller Element
1.3769999999999998,-2.146,-0.11302197265625,0.15587467281220815,0.1925349151574527,-0.14961918073612546,7.898076104857919,7.1519495509368065,-1.70351756063431,Roller Element
1.182,-1.396,-0.111592138671875,0.15171072588826642,0.18832903633729556,-0.1941187458567947,5.082427082147996,6.276249393020039,-1.687655049707913,Roller Element
1.248,-1.655,-0.12059345703125003,0.15263830843525095,0.1945253131624198,-0.19288314187047584,7.382326687337834,6.415617482944117,-1.61306689393614,Roller Element
2.095,-2.166,-0.114502294921875,0.1627051296710027,0.19895336674374692,-0.028431334929511044,12.732472262762645,10.530105794582363,-1.7375491633551359,Roller Element
2.385,-2.593,-0.115152734375,0.15909741209345446,0.19639476274084106,0.15782141134986485,17.683134416807285,12.143908354354654,-1.7055154079213857,Roller Element
3.372,-3.975,-0.113444384765625,0.17660074868877484,0.2098950452709565,0.20862207294143947,50.84645422270548,16.065171979867543,-1.8502021559251047,Roller Element
2.278,-2.38,-0.11459228515625,0.1627835057032566,0.1990692534666799,0.4123655905758333,16.2491106724779,11.44325384422708,-1.7371959481848454,Roller Element
1.829,-2.458,-0.1143357421875,0.15932690887490214,0.19610325425174616,0.1174706025506682,12.021379414560665,9.32671926826892,-1.71515267666829,Roller Element
1.5619999999999998,-1.611,-0.1166349609375,0.1571203832516476,0.1956765789131552,-0.0307873816185171,8.688302903002294,7.982559837645381,-1.677683752284278,Roller Element
3.938,-3.318,-0.112602294921875,0.1826947766086243,0.21460435332676006,0.2227475621488905,49.520250673789434,18.350047140022074,-1.905861274636147,Roller Element
1.4380000000000002,-2.837,-0.11316083984375,0.1628608820058301,0.19831224738007866,-0.5099217796826412,12.876686531096956,7.251191083745713,-1.7524812263138363,Roller Element
2.434,-3.958,-0.11693754882812503,0.17758357339454214,0.2126235547285169,-0.9961816459976284,40.21210828378505,11.447461703421302,-1.8182658766093287,Roller Element
2.18,-2.295,-0.1138001953125,0.15308607600719146,0.19074770461634985,-0.09946297964334967,10.026513756479114,11.428708955552707,-1.6761632446460115,Roller Element
1.653,-2.122,-0.114018359375,0.15346527445402408,0.19118218211384788,-0.13299163652569865,8.588313110253273,8.646203227326112,-1.6767666467209932,Roller Element
1.797,-2.268,-0.11564833984375,0.15320393226910234,0.1919500906607952,-0.14013149738547553,9.335737059657614,9.36180855040892,-1.6597738533915392,Roller Element
2.131,-2.319,-0.115977490234375,0.16179136399180016,0.1990626674106439,-0.2401897650262323,17.783804565210318,10.705171530752104,-1.7163905427541577,Roller Element
3.3080000000000003,-2.839,-0.113290283203125,0.1647433698584494,0.1999343416394414,0.11759455049626485,27.6939918615732,16.545431729610502,-1.7647969092015336,Roller Element
2.351,-2.844,-0.11465703125,0.15257245258605634,0.19084928992491368,-0.1940218964528612,16.073353863231507,12.318620629528985,-1.6645232119152191,Roller Element
1.543,-2.083,-0.1140748046875,0.15492849948632614,0.19239212302978065,-0.17539138150432124,9.570910417635789,8.020078866540484,-1.686543523408394,Roller Element
1.978,-2.1830000000000003,-0.115057568359375,0.15399975666008378,0.19223165994181185,-0.1744756287419722,8.728539807479509,10.289668208653751,-1.6707432868856436,Roller Element
1.628,-2.004,-0.11605341796875003,0.15218922437433605,0.19138658495919653,-0.0600249149854533,6.4857753770267275,8.506343327809986,-1.6491249315098298,Roller Element
3.494,-2.583,-0.11433671875,0.15386191707256666,0.19169042450695406,0.4927329278727849,25.558218677457102,18.22730587084305,-1.6765429916358696,Roller Element
2.263,-2.405,-0.11456279296875,0.15941827099985295,0.1963099022830357,0.16992109531515856,13.17543597113274,11.527691541190071,-1.7135572308941902,Roller Element
1.648,-1.575,-0.115205126953125,0.15183495181765588,0.19059104961503145,-0.028957806573253014,4.427233627723782,8.646785897494876,-1.6543625674973623,Roller Element
2.576,-2.317,-0.1138978515625,0.16201260958218502,0.19803919967868736,0.4021808813442088,13.216615107076276,13.007525803878641,-1.7387439443492558,Roller Element
2.974,-3.486,-0.1133091796875,0.17268264384935167,0.20653525042464,0.2772022392109712,25.282214743618432,14.399478993950936,-1.822758323679087,Roller Element
1.99,-2.28,-0.1147958984375,0.15899156405320206,0.19609992719354208,0.01911173978836387,10.714278394416963,10.14788750041685,-1.7082485512346732,Roller Element
1.66,-1.672,-0.114299560546875,0.16187137718237207,0.1981551232768393,-0.0016053546372460801,5.4925178647539985,8.377275200100888,-1.7336472890075074,Roller Element
1.3769999999999998,-1.123,-0.114548095703125,0.15447620125452224,0.19230964043108809,0.04690047439523839,4.115440470456518,7.160327464152437,-1.6788549757256386,Roller Element
1.777,-1.392,-0.114658544921875,0.16164863901217644,0.19818069665179455,0.1709368436599328,6.521934104759557,8.966564504121237,-1.7284424530838862,Roller Element
0.8909999999999999,-1.467,-0.11475185546875,0.15062805393366135,0.18935599043410606,-0.07062258390167381,3.5420943277624426,4.7054228279620185,-1.6501344545637673,Roller Element
2.92,-2.917,-0.1157189453125,0.17450035601451586,0.20937946823590414,-0.008394070622254224,24.269167781568125,13.945971038144426,-1.8093793343041031,Roller Element
2.0780000000000003,-2.874,-0.11572041015624998,0.1575317052206997,0.1954641648642885,-0.2459250144936059,17.42961450229786,10.631104690943037,-1.689107086644141,Roller Element
1.75,-2.195,-0.11453544921875,0.15600382192088094,0.1935313236718736,-0.028900356849614388,7.34546521770576,9.042463859582085,-1.689706767572459,Roller Element
1.182,-1.462,-0.11467158203124997,0.15031936752973935,0.1890618434905957,-0.06983920972403354,4.113320962933498,6.251922535912407,-1.648724471587678,Roller Element
1.074,-1.855,-0.116041748046875,0.1500707526065648,0.189699284153112,-0.1320635883797519,5.536113107410076,5.661592265857696,-1.6347503148305134,Roller Element
2.258,-2.302,-0.113743115234375,0.1526941283332306,0.19039919810406733,-0.011383025091464351,10.664489214907807,11.859293644534338,-1.6739404201453207,Roller Element
1.382,-1.689,-0.11490527343749997,0.15354676240180962,0.19177768093876305,0.00381688457942665,5.6888986361167015,7.206260881010912,-1.6690067844716978,Roller Element
1.06,-1.294,-0.114968994140625,0.14861523073543695,0.1878916655376593,-0.07527430851571222,3.8967524771775914,5.64154879870147,-1.6342811985276526,Roller Element
1.306,-1.855,-0.11509921875,0.15089955253154794,0.18978248934429845,-0.21287735168633048,5.865977690847363,6.88156217421455,-1.6488599262911892,Roller Element
1.5719999999999998,-1.521,-0.11421904296875,0.14945607346332587,0.18810108184746704,0.07732810111897177,6.667149324506779,8.35720871225371,-1.646845192871481,Roller Element
1.555,-1.157,-0.115070703125,0.14624263979402266,0.18608366969969786,0.1467135637497822,5.144164404749622,8.356456009866216,-1.6171246429037396,Roller Element
1.694,-1.775,-0.114801416015625,0.15508214208111515,0.1929473025783611,-0.00043025509356172753,8.260392339459393,8.779599286245636,-1.6807049013411133,Roller Element
1.814,-1.5530000000000002,-0.114976513671875,0.15246409109154369,0.19095487096206956,0.1592478258970765,7.857707626661185,9.499626748774194,-1.6608163255586692,Roller Element
0.889,-1.05,-0.11558388671875,0.1401084928167932,0.18162892421990845,-0.0267027489949634,2.8324719003784447,4.89459486597871,-1.5714035007480385,Roller Element
1.047,-1.296,-0.11530493164062497,0.14429576660547574,0.18470375972735875,-0.021158637987049183,3.0614526865707736,5.668536479958378,-1.6018721584522646,Roller Element
1.45,-2.1830000000000003,-0.114269189453125,0.1540437701662575,0.19179617336938876,-0.12160479614452142,8.414901583984728,7.560109122758048,-1.6784592092347563,Roller Element
1.755,-1.594,-0.114943017578125,0.1468563733694064,0.18648763664931484,-0.044926131451024164,6.349215684837363,9.410811523662726,-1.62243553874477,Roller Element
1.218,-0.996,-0.1135701171875,0.13915270192292267,0.17961264011277508,0.003618709258533318,3.2212145917481987,6.781259933795544,-1.5815132057690962,Roller Element
1.287,-1.409,-0.1153921875,0.13788658663717754,0.179797495409332,-0.08489283048458011,4.311374340615619,7.15805299217311,-1.5581427070990572,Roller Element
1.094,-1.172,-0.11551215820312502,0.14262749497552935,0.1835338326429473,0.06089088560033444,3.609618403917661,5.960753852551553,-1.5888702583169467,Roller Element
2.51,-2.124,-0.114132421875,0.1588332804566102,0.19558371319511114,0.2818174272611482,16.626075710894813,12.833379420995367,-1.7136560320197018,Roller Element
2.178,-1.755,-0.1140181640625,0.15508948525635244,0.19248822229595308,0.3705513495828525,11.14208313864664,11.314977997205968,-1.6882241867220302,Roller Element
2.28,-1.5530000000000002,-0.114612841796875,0.14994718102924928,0.18873039697976748,0.13496130670000428,9.290846584476851,12.080724867252961,-1.6466775801113882,Roller Element
